Date,Open,High,Low,Close,Adj Close,Volume,Days
2021-02-12,112.099998,112.650002,110.139999,110.699997,105.529976,817000,754
2021-02-16,111.330002,112.300003,110.050003,111.769997,106.550018,751700,755
2021-02-17,111.809998,112.059998,109.769997,111.410004,106.206825,602800,756
2021-02-18,110.870003,111.400002,108.589996,110.989998,105.806442,607300,757
2021-02-19,111.040001,114.07,109.309998,113.459999,108.161072,855100,758
2021-02-22,112.699997,118.25,112.480003,117.379997,111.898003,1037600,759
2021-02-23,117.290001,118.040001,114.459999,117.129997,111.659676,736600,760
2021-02-24,117,120.220001,116.059998,119.879997,114.281258,616300,761
2021-02-25,120.529999,122.199997,117.580002,117.580002,112.088669,971500,762
2021-02-26,117.5,119.059998,114.300003,117.080002,111.612015,947500,763
2021-03-01,119.029999,123.230003,118.709999,120.339996,114.719757,1066100,764
2021-03-02,120.529999,122.690002,119.540001,121.639999,115.959061,1260000,765
2021-03-03,121.870003,125.650002,121.540001,122.300003,116.588226,1459400,766
2021-03-04,121.980003,125.330002,117.410004,120.970001,115.320343,1653300,767
2021-03-05,122.43,125.309998,116.169998,122.199997,116.492897,1473800,768
2021-03-08,124.019997,128.399994,123.059998,126.550003,120.639732,1221400,769
2021-03-09,126.699997,129.75,124.68,124.949997,119.114464,1209400,770
2021-03-10,125.019997,127.080002,121.82,122.610001,116.883759,1341000,771
2021-03-11,122.889999,123.800003,119.989998,121.75,116.063911,1097300,772
2021-03-12,123.389999,125.900002,122.040001,123.980003,118.189774,1582400,773
2021-03-15,123.800003,125.349998,122.370003,124,118.208832,1413900,774
2021-03-16,124,124.760002,118.690002,121.760002,116.073448,1070600,775
2021-03-17,122.110001,122.779999,118.300003,121.07,115.415665,915100,776
2021-03-18,121.07,125.849998,120.699997,122.480003,116.759827,961700,777
2021-03-19,121.400002,124.029999,120.629997,121.75,116.063911,1638600,778
2021-03-22,122,122.900002,120.050003,121.519997,115.844658,869600,779
2021-03-23,120.739998,121.330002,112.440002,113.559998,108.256416,1584000,780
2021-03-24,115.019997,118.330002,113.889999,113.959999,108.637726,1270000,781
2021-03-25,112.419998,119.199997,110.830002,118.300003,112.775047,1255300,782
2021-03-26,120.169998,122.25,118.190002,122.160004,116.454758,736100,783
2021-03-29,121.209999,123.230003,116.57,117.989998,112.479523,653100,784
2021-03-30,118.779999,120.459999,117.050003,120.239998,114.624435,496300,785
2021-03-31,120.720001,124.93,120.300003,123.160004,117.408073,1020600,786
2021-04-01,123.449997,123.910004,118.830002,119.940002,114.338463,1034000,787
2021-04-05,121.379997,123.559998,119.199997,123.309998,117.551056,583600,788
2021-04-06,123.709999,125.720001,122.529999,123.699997,117.922836,954100,789
2021-04-07,124.660004,125.699997,122.919998,123.639999,117.865639,663300,790
2021-04-08,122.739998,124.349998,121.370003,123.580002,117.808456,637900,791
2021-04-09,124.739998,127.75,124.010002,127.540001,121.583511,815200,792
2021-04-12,127,129.119995,126.830002,127.760002,121.793236,715100,793
2021-04-13,126.650002,126.980003,122.889999,124.519997,118.704544,822500,794
2021-04-14,124.419998,127.589996,124.419998,125.790001,119.915253,587800,795
2021-04-15,127,127.489998,125.379997,125.980003,120.096352,461800,796
2021-04-16,126.919998,127.199997,123,124.559998,118.742691,881700,797
2021-04-19,123.860001,124.599998,121.459999,122.18,116.473839,1175000,798
2021-04-20,121.43,122.07,117.57,119.440002,113.861809,1297300,799
2021-04-21,119,123.169998,118.400002,122.629997,116.902809,733100,800
2021-04-22,123.019997,125.089996,122.989998,123.43,117.665451,858600,801
2021-04-23,124.870003,125.720001,123.529999,125.480003,119.619713,731400,802
2021-04-26,126.309998,128.259995,125.489998,125.830002,119.953369,1167100,803
2021-04-27,126.379997,129.139999,125.580002,128.850006,122.832329,882200,804
2021-04-28,134.479996,135.25,131.320007,132.289993,126.111671,1425000,805
2021-04-29,133.289993,135.050003,130.380005,133.410004,127.179352,744500,806
2021-04-30,133.300003,133.990005,131.740005,133.289993,127.064957,603800,807
2021-05-03,134.309998,137,133.910004,136.309998,129.943924,1114700,808
2021-05-04,136.149994,137.119995,134.220001,135.410004,129.085938,635900,809
2021-05-05,136.199997,137.190002,134.009995,134.949997,128.64743,1037300,810
2021-05-06,135.389999,136.179993,132.839996,134,127.741791,870800,811
2021-05-07,133.910004,139.850006,133.309998,139.639999,133.118423,1201100,812
2021-05-10,139.800003,142.059998,137.570007,137.570007,131.145065,1132500,813
2021-05-11,136.919998,136.919998,131.899994,134.050003,127.789474,807200,814
2021-05-12,133.429993,135.759995,127.599998,128.039993,122.06015,798900,815
2021-05-13,128.839996,133.869995,128.839996,131.539993,125.396698,773800,816
2021-05-14,132.160004,136.779999,131.949997,136.479996,130.106003,566200,817
2021-05-17,135.690002,138.350006,134.720001,138.119995,131.669373,737300,818
2021-05-18,139.199997,140.240005,136.410004,136.699997,130.315704,1079200,819
2021-05-19,134.470001,134.729996,129.940002,131.050003,124.929581,1619100,820
2021-05-20,126.110001,126.720001,118.290001,121.870003,116.178307,4655000,821
2021-05-21,121.160004,122.150002,119.230003,121.089996,115.434731,1496300,822
2021-05-24,120.949997,121.800003,119.190002,119.610001,114.023857,1171700,823
2021-05-25,119.760002,122.540001,119.760002,121.550003,115.873253,1043100,824
2021-05-26,122,124.43,122,124.040001,118.246971,948500,825
2021-05-27,124.779999,126.68,123.18,125.639999,119.77224,1364200,826
2021-05-28,126.449997,126.5,123.389999,124.080002,118.285103,662100,827
2021-06-01,125.18,126.43,123.449997,124.919998,119.085869,911000,828
2021-06-02,125.470001,125.470001,121.129997,122.919998,117.179276,1101600,829
2021-06-03,122.040001,122.330002,119.949997,121.139999,115.482399,876600,830
2021-06-04,121.379997,121.580002,118.150002,120.769997,115.129669,706400,831
2021-06-07,121.690002,121.889999,119.949997,120.949997,115.301277,723300,832
2021-06-08,120.43,122.900002,119.529999,122.459999,116.740753,525300,833
2021-06-09,122.400002,122.57,120.959999,121.440002,115.768379,501600,834
2021-06-10,122.199997,123.169998,118.870003,119.660004,114.071533,684400,835
2021-06-11,120.580002,122.900002,119.529999,122.730003,116.998154,618900,836
2021-06-14,122.5,123.230003,119.690002,120.379997,114.757896,645100,837
2021-06-15,120.769997,121.68,118.800003,121.309998,115.644455,577800,838
2021-06-16,120.75,122.349998,118.220001,121.470001,115.796989,628200,839
2021-06-17,121.150002,121.75,115.290001,117.050003,111.58342,1228800,840
2021-06-18,114.389999,116.019997,112.900002,113.480003,108.180153,1475900,841
2021-06-21,114.970001,116.540001,114.419998,115.43,110.039078,1215600,842
2021-06-22,114.709999,117.919998,113.360001,117.349998,111.8694,1223200,843
2021-06-23,117.330002,120.5,117.330002,119.669998,114.081047,741600,844
2021-06-24,119.830002,121.190002,117.730003,120.389999,115.431061,809700,845
2021-06-25,121.559998,122.989998,120.849998,121.18,116.188522,784500,846
2021-06-28,120.559998,120.639999,116.82,117.199997,112.372459,1136000,847
2021-06-29,118,119.129997,116.529999,116.910004,112.094406,627600,848
2021-06-30,116.5,118.279999,115.910004,117.809998,112.957336,661200,849
2021-07-01,118.599998,119.620003,117.239998,118.029999,113.168274,618700,850
2021-07-02,118.089996,118.389999,117,117.790001,112.938156,362100,851
2021-07-06,117.790001,117.790001,113.720001,115.18,110.435669,823600,852
2021-07-07,114.480003,115.669998,111.349998,113.470001,108.796097,913000,853
2021-07-08,111.129997,113.639999,108.209999,113.57,108.891983,1131100,854
2021-07-09,115.440002,117.589996,114.529999,116.400002,111.605408,667400,855
2021-07-12,114.760002,116.910004,114.370003,115.699997,110.934242,541000,856
2021-07-13,114.879997,115.790001,113.220001,114.669998,109.946686,955200,857
2021-07-14,116.040001,116.900002,113.540001,113.690002,109.007042,773600,858
2021-07-15,112.419998,112.82,110.040001,111.57,106.974365,1345400,859
2021-07-16,112.059998,112.059998,107.980003,108.68,104.203407,1141300,860
2021-07-19,105.209999,106.25,102.959999,103.790001,99.514824,1408100,861
2021-07-20,104.290001,109.949997,103.550003,109.040001,104.548576,1047700,862
2021-07-21,110.650002,113.370003,110.25,110.639999,106.082672,843400,863
2021-07-22,110.129997,110.650002,108.580002,109.900002,105.373161,662900,864
2021-07-23,111.010002,111.75,109.419998,109.989998,105.459442,495100,865
2021-07-26,110.43,112.07,109.830002,111.449997,106.859306,440000,866
2021-07-27,111,111.279999,109.300003,110.139999,105.603264,617400,867
2021-07-28,111.419998,112.779999,108.599998,110.419998,105.871735,700000,868
2021-07-29,111.779999,113.279999,110.059998,110.160004,105.622444,1230800,869
2021-07-30,109.93,117.489998,109.93,113.519997,108.84404,1769400,870
2021-08-02,114.589996,119.809998,114.589996,117.989998,113.129921,2129300,871
2021-08-03,129.210007,129.440002,124.059998,125.220001,120.062111,2774500,872
2021-08-04,125.720001,126.660004,122.379997,123.18,118.106148,1331600,873
2021-08-05,123.18,124.720001,121.739998,124.529999,119.400543,996400,874
2021-08-06,125,126.690002,122.809998,123.139999,118.067787,639500,875
2021-08-09,122.660004,122.75,120.480003,120.730003,115.757065,973600,876
2021-08-10,120.690002,124.300003,120.449997,120.989998,116.006348,958600,877
2021-08-11,121,123.57,120.269997,122.769997,117.713028,608600,878
2021-08-12,122.809998,124.489998,122.07,124.209999,119.093704,739400,879
2021-08-13,123.860001,124.720001,122.75,124.449997,119.323837,552100,880
2021-08-16,123.129997,124.019997,121.860001,122.5,117.454155,643200,881
2021-08-17,120.790001,121.290001,117.889999,119.209999,114.299675,936900,882
2021-08-18,118.139999,120.059998,116.230003,116.290001,111.499947,963900,883
2021-08-19,114.57,116.529999,113.980003,114.860001,110.128838,1010400,884
2021-08-20,115.910004,117.029999,114.239998,116.269997,111.480774,923800,885
2021-08-23,117.449997,119.150002,117.040001,118.260002,113.388802,886800,886
2021-08-24,118.400002,121.449997,118.400002,120.5,115.53653,810700,887
2021-08-25,120.339996,120.589996,118.309998,120.019997,115.076302,463200,888
2021-08-26,119.150002,119.82,115.93,116.300003,111.509537,637200,889
2021-08-27,116.589996,119.5,116.040001,118.309998,113.436737,403900,890
2021-08-30,119.279999,119.800003,116.629997,117.029999,112.209465,923300,891
2021-08-31,116.519997,118,115.5,116.129997,111.346519,745300,892
2021-09-01,118.860001,120.989998,117.970001,118.940002,114.040787,1244500,893
2021-09-02,118.669998,119.480003,117.25,117.489998,112.650505,574600,894
2021-09-03,117.239998,117.540001,113.889999,114.830002,110.10009,666000,895
2021-09-07,114.879997,115.07,112.5,112.900002,108.24958,726600,896
2021-09-08,112.470001,112.529999,109.379997,110.709999,106.149796,672700,897
2021-09-09,111.349998,114.620003,110.860001,113.760002,109.074158,837400,898
2021-09-10,115,115.370003,112.529999,112.629997,107.990707,741600,899
2021-09-13,112.82,114.139999,111.730003,113.699997,109.016624,509100,900
2021-09-14,114.220001,114.230003,110.870003,111.720001,107.118195,509800,901
2021-09-15,111.279999,112.269997,110.040001,112.129997,107.511292,492000,902
2021-09-16,112.82,114,112.540001,112.629997,107.990707,502300,903
2021-09-17,112.199997,114.639999,111.879997,113.040001,108.38382,938900,904
2021-09-20,110.129997,111.290001,109.139999,111.050003,106.475784,823200,905
2021-09-21,112.370003,113.449997,109.699997,110.190002,105.651215,522000,906
2021-09-22,111.010002,114.389999,111.010002,113.25,108.585167,675000,907
2021-09-23,113.589996,116.849998,113.589996,115.660004,111.573715,570500,908
2021-09-24,113.580002,117,112.050003,116.470001,112.355095,599900,909
2021-09-27,117.349998,120.379997,117.190002,117.970001,113.802109,769500,910
2021-09-28,117.949997,120.209999,117.07,119.010002,114.805359,891500,911
2021-09-29,120.099998,120.370003,116.599998,116.889999,112.760254,834800,912
2021-09-30,115.919998,116.580002,110.989998,111.040001,107.116936,1335900,913
2021-10-01,112.300003,115.18,109.879997,114.790001,110.734459,803400,914
2021-10-04,114.760002,118.07,114.760002,117.360001,113.213654,823200,915
2021-10-05,118.720001,122.669998,117.57,119.449997,115.229813,1221100,916
2021-10-06,118.309998,118.980003,114.099998,115.269997,111.197487,1026100,917
2021-10-07,117,119.339996,116.75,117.209999,113.068947,832700,918
2021-10-08,116.879997,116.879997,112.209999,113.25,109.248856,880400,919
2021-10-11,113.07,114.690002,110.800003,111.459999,107.522102,938400,920
2021-10-12,111.269997,115.699997,111.269997,115.059998,110.994911,791100,921
2021-10-13,115.690002,116.82,114.370003,116.230003,112.123573,444800,922
2021-10-14,117.339996,118.449997,116.279999,117.919998,113.75386,529600,923
2021-10-15,118.5,119.5,117.800003,118.790001,114.593132,440300,924
2021-10-18,116.080002,119.470001,115.389999,119.32,115.104393,749100,925
2021-10-19,119.43,119.669998,118,118.599998,114.409843,537400,926
2021-10-20,118.900002,121.940002,118.220001,118.68,114.487022,668900,927
2021-10-21,119.720001,122.089996,119.010002,121.489998,117.197739,897500,928
2021-10-22,121.589996,124.169998,120.949997,123.129997,118.779793,601600,929
2021-10-25,123.349998,124.959999,122.940002,124.07,119.686592,891200,930
2021-10-26,124.699997,126.040001,123.699997,124.389999,119.995277,684800,931
2021-10-27,123.75,124.290001,121.760002,121.82,117.516075,937500,932
2021-10-28,122.529999,125.940002,122.489998,124.75,120.342567,1011200,933
2021-10-29,124.769997,127.860001,124.349998,127.169998,122.677055,1316800,934
2021-11-01,127.830002,131.649994,127.800003,129.75,125.165924,1556400,935
2021-11-02,126.889999,128.229996,116.760002,117.129997,112.991783,2867100,936
2021-11-03,117.949997,124.080002,117.949997,122.940002,118.596519,1874700,937
2021-11-04,124.029999,127.07,123.269997,124.360001,119.966347,1088600,938
2021-11-05,126.650002,129.539993,125.709999,127.540001,123.033989,938400,939
2021-11-08,127,130.220001,126.760002,128.960007,124.403824,1137500,940
2021-11-09,128.850006,130.089996,127.110001,129.119995,124.558159,911500,941
2021-11-10,127.489998,131.039993,125.220001,126.269997,121.808853,671900,942
2021-11-11,126.629997,128.5,124.779999,125.160004,120.738075,610500,943
2021-11-12,125.529999,125.93,123.949997,124.910004,120.496918,598900,944
2021-11-15,125.550003,126.110001,124.269997,125.029999,120.612671,601100,945
2021-11-16,125.379997,127.690002,124.5,127.610001,123.101524,823400,946
2021-11-17,127.879997,128.5,124.620003,125.699997,121.258995,641400,947
2021-11-18,127.290001,127.290001,124.400002,125.860001,121.413338,554600,948
2021-11-19,124.82,125.309998,121.150002,121.809998,117.506439,1178300,949
2021-11-22,122.279999,125.82,121.160004,124.690002,120.284683,513400,950
2021-11-23,124.690002,126.889999,122.989998,124.349998,119.956688,678500,951
2021-11-24,121.900002,122.389999,118.800003,121.550003,117.255623,1101900,952
2021-11-26,116.82,117.559998,114.010002,116.43,112.316505,1055600,953
2021-11-29,118.989998,119.93,116.099998,119.120003,114.911476,1198300,954
2021-11-30,117.839996,118.849998,114.150002,116.040001,111.940285,1405400,955
2021-12-01,119.339996,123.730003,116.300003,116.449997,112.335808,1590600,956
2021-12-02,117.410004,119.599998,116,119.139999,114.930771,1024200,957
2021-12-03,120.129997,120.849998,114.57,116.169998,112.065697,852100,958
2021-12-06,118.110001,124.800003,117.949997,122.559998,118.229927,953900,959
2021-12-07,124.010002,127.790001,123.889999,124.519997,120.120689,1124700,960
2021-12-08,124.529999,125.470001,123.040001,124.169998,119.783051,477200,961
2021-12-09,123.260002,125.190002,122.370003,122.660004,118.326401,481700,962
2021-12-10,123.349998,123.5,120.949997,122.900002,118.557922,477900,963
2021-12-13,123.440002,123.989998,118.419998,120.080002,115.837563,527500,964
2021-12-14,111.650002,118.540001,111.650002,116.860001,112.731316,1645100,965
2021-12-15,116.160004,116.389999,112.43,115.849998,111.756996,917800,966
2021-12-16,117.419998,117.93,113.910004,114.419998,110.377518,785500,967
2021-12-17,113.470001,116.760002,111.580002,115.050003,110.985268,994000,968
2021-12-20,113.139999,113.139999,106.980003,108.900002,105.052544,911400,969
2021-12-21,109.989998,112.190002,109.970001,111.970001,108.014084,683300,970
2021-12-22,111.279999,113.029999,111.190002,111.599998,108.322746,363600,971
2021-12-23,112.220001,112.669998,110.93,112.139999,108.846893,313700,972
2021-12-27,112.739998,117.300003,112.739998,116.93,113.496223,802900,973
2021-12-28,116.699997,118.68,116.480003,116.75,113.32151,473600,974
2021-12-29,116.989998,118.089996,116.739998,117.459999,114.010658,362400,975
2021-12-30,117.580002,119.230003,117.459999,117.93,114.466858,281800,976
2021-12-31,117.949997,119.110001,117.190002,118.860001,115.369537,455900,977
2022-01-03,119.900002,122.279999,119.25,120.919998,117.369057,769700,978
2022-01-04,122.220001,125.389999,122.220001,124.169998,120.523613,731200,979
2022-01-05,124.970001,126.480003,121.970001,122.129997,118.543518,837300,980
2022-01-06,123.120003,123.160004,118.660004,120.050003,116.524597,733300,981
2022-01-07,119.300003,120.779999,117.779999,118.059998,114.59304,717600,982
2022-01-10,117.300003,117.300003,112.410004,115.529999,112.137337,924300,983
2022-01-11,115.699997,117.900002,113.879997,117.279999,113.835945,569600,984
2022-01-12,118,119.169998,114.75,115.050003,111.671432,1252000,985
2022-01-13,116.089996,118.690002,115.800003,117.370003,113.923309,707200,986
2022-01-14,115.75,116,113.290001,114.839996,111.46759,524300,987
2022-01-18,113.220001,113.830002,112.099998,112.309998,109.011894,612700,988
2022-01-19,113.040001,115.760002,112.970001,113.089996,109.768982,728500,989
2022-01-20,112.769997,114.379997,109.769997,109.940002,106.711502,655900,990
2022-01-21,109.099998,111,107.620003,108.5,105.313782,692000,991
2022-01-24,105.419998,110.400002,103.949997,110.330002,107.090042,1032700,992
2022-01-25,107.82,109.550003,105.660004,108.139999,104.964348,806600,993
2022-01-26,109.419998,110.010002,104.650002,105.800003,102.693069,907700,994
2022-01-27,107.519997,110.959999,106.150002,107.190002,104.042252,787400,995
2022-01-28,106.440002,109.769997,105.400002,109.290001,106.080589,1139600,996
2022-01-31,108.120003,112.099998,108.120003,110.839996,107.585068,1272000,997
2022-02-01,111.059998,113.940002,110.589996,113.510002,110.176651,1158200,998
2022-02-02,114.519997,116.309998,111.900002,113.669998,110.331963,1497500,999
2022-02-03,121.919998,122.800003,117.110001,117.68,114.224205,2428400,1000
2022-02-04,118.720001,120.230003,117.269997,118.629997,115.146294,1448000,1001
2022-02-07,120.150002,120.150002,118.190002,119.339996,115.835442,1246900,1002
2022-02-08,119.559998,125.019997,119.349998,124.669998,121.008919,1813000,1003
2022-02-09,125.900002,128.710007,124.400002,127.150002,123.4161,1271100,1004
2022-02-10,125.389999,128.169998,125.010002,125.589996,121.901917,981900,1005
2022-02-11,125.5,126.709999,121.550003,121.739998,118.16497,932200,1006
2022-02-14,122.230003,124.650002,121.900002,122.540001,118.941483,987700,1007
2022-02-15,125.269997,128.970001,124.809998,128.759995,124.978821,1094600,1008
2022-02-16,128.350006,131.289993,127.839996,130.039993,126.221222,926700,1009
2022-02-17,128.889999,131.009995,126.470001,126.699997,122.979317,1418600,1010
2022-02-18,127.080002,129.399994,125.720001,126.580002,122.862846,923600,1011
2022-02-22,126.110001,135.990005,125.400002,129.630005,125.82328,4037800,1012
2022-02-23,130.699997,132.139999,128.199997,129.100006,125.308853,1396600,1013
2022-02-24,125.160004,129.330002,124.82,128.929993,125.143822,1397200,1014
2022-02-25,129.529999,134.669998,128.899994,134.110001,130.171722,1097300,1015
2022-02-28,131.330002,132.970001,129.380005,132.039993,128.162491,1109000,1016
2022-03-01,131.229996,132.399994,123.519997,124.699997,121.038048,1261000,1017
2022-03-02,124.860001,129.830002,124.510002,128.470001,124.697342,903000,1018
2022-03-03,128.610001,128.880005,123.260002,124.57,120.911873,1197100,1019
2022-03-04,122.419998,122.82,114.510002,116.050003,112.642067,1562100,1020
2022-03-07,114.300003,114.68,101.5,101.860001,98.868774,2636800,1021
2022-03-08,102.589996,106.870003,100.440002,101.010002,98.043732,1985500,1022
2022-03-09,106.470001,109.470001,105.400002,108.639999,105.449669,1481900,1023
2022-03-10,105.739998,112.209999,105.739998,109.120003,105.915573,1288400,1024
2022-03-11,110,110.459999,107.25,107.540001,104.381973,835400,1025
2022-03-14,108.559998,110.330002,106.559998,107.589996,104.430504,1193700,1026
2022-03-15,108.559998,110.199997,105.040001,108.019997,104.847885,1142700,1027
2022-03-16,110.940002,117.5,110,114,110.652267,1055100,1028
2022-03-17,116.099998,119.330002,114.720001,119.220001,115.718987,1184400,1029
2022-03-18,117.980003,121.720001,116.830002,121.400002,117.834961,1298200,1030
2022-03-21,121.529999,122.019997,117.519997,118.5,115.020119,707600,1031
2022-03-22,120.18,120.970001,115.910004,117.279999,113.835945,716500,1032
2022-03-23,116.400002,117.160004,115.370003,116.370003,112.952667,518700,1033
2022-03-24,117.239998,117.910004,116.269997,117.580002,114.127136,532600,1034
2022-03-25,118.370003,118.529999,116.220001,117.440002,113.991257,508200,1035
2022-03-28,116.980003,119.459999,114.849998,119.110001,115.612206,1065800,1036
2022-03-29,122.07,125.260002,121.889999,122.629997,119.028831,965200,1037
2022-03-30,122.089996,122.410004,118.769997,119.720001,116.2043,754200,1038
2022-03-31,117.980003,118.889999,113.18,113.440002,110.74514,883900,1039
2022-04-01,114.620003,114.620003,110.800003,112,109.33934,706600,1040
2022-04-04,111.580002,115.629997,110.709999,115.07,112.336411,740900,1041
2022-04-05,111.160004,113.330002,110.239998,110.629997,108.001884,920400,1042
2022-04-06,109.470001,109.529999,104.720001,105.910004,103.394028,960500,1043
2022-04-07,105.93,106.32,101.050003,104.809998,102.320145,1312100,1044
2022-04-08,104.349998,107.32,101.940002,105.610001,103.101143,938400,1045
2022-04-11,104.82,109.989998,104.349998,105.040001,102.544685,1451300,1046
2022-04-12,106.25,108.519997,105.5,105.82,103.306145,619100,1047
2022-04-13,105.959999,108.660004,105.959999,107.660004,105.10244,557500,1048
2022-04-14,108.139999,110.010002,107.669998,108.519997,105.942009,597900,1049
2022-04-18,108.410004,109.290001,106.339996,108.699997,106.117729,555400,1050
2022-04-19,109.379997,113.339996,109.379997,112.809998,110.130096,718300,1051
2022-04-20,114,116.199997,113.089996,115.379997,112.639046,768700,1052
2022-04-21,117.610001,118.540001,113.510002,114.239998,111.526123,704900,1053
2022-04-22,112.910004,113.400002,108.769997,109.25,106.654671,909500,1054
2022-04-25,108.139999,108.739998,104.379997,108.43,105.854149,1542100,1055
2022-04-26,107.269997,107.839996,102.900002,104.32,101.841789,1002600,1056
2022-04-27,103.800003,105.599998,103.32,103.389999,100.933876,1103700,1057
2022-04-28,104.739998,107.099998,103.209999,106.760002,104.223824,951600,1058
2022-04-29,106.190002,108.040001,104.019997,104.339996,101.861305,801800,1059
2022-05-02,105,106.910004,103.629997,106.699997,104.165237,930300,1060
2022-05-03,107.129997,107.889999,104.07,105.809998,103.296387,870600,1061
2022-05-04,106.239998,107.639999,103.089996,107.580002,105.024338,847500,1062
2022-05-05,105.809998,105.809998,98.879997,100.209999,97.82943,1085200,1063
2022-05-06,98.739998,101.160004,95.779999,98.540001,96.199097,1439600,1064
2022-05-09,96.540001,99.639999,94.089996,94.879997,92.626045,1031200,1065
2022-05-10,96.300003,96.489998,92.75,95.050003,92.792015,1571100,1066
2022-05-11,95.610001,96.050003,92.120003,92.370003,90.175674,1286800,1067
2022-05-12,91.800003,96.419998,91.540001,95.459999,93.192261,1359000,1068
2022-05-13,96.839996,100.889999,96.290001,99.93,97.556068,705900,1069
2022-05-16,99.32,100.550003,97.57,98.300003,95.964798,687700,1070
2022-05-17,101.82,103.239998,98.629997,102,99.576897,723500,1071
2022-05-18,97.57,97.949997,94.43,95.290001,93.026306,1184300,1072
2022-05-19,93.709999,94.620003,91.419998,92.089996,89.902321,1286600,1073
2022-05-20,93.690002,93.75,90.169998,93.239998,91.025002,1387200,1074
2022-05-23,92.660004,94.410004,88.059998,90.949997,88.789398,2187600,1075
2022-05-24,90.059998,93.910004,86.550003,91.139999,88.974892,2881300,1076
2022-05-25,89.839996,97.029999,89.57,93.690002,91.464317,1777400,1077
2022-05-26,95.949997,100.25,95.349998,98.410004,96.072189,1103500,1078
2022-05-27,98.059998,100.150002,97.699997,98.870003,96.521263,1193600,1079
2022-05-31,98.790001,101.870003,97.059998,101.089996,98.688522,1608200,1080
2022-06-01,102.220001,103.349998,99.849998,101.190002,98.786148,1178100,1081
2022-06-02,102.290001,104.150002,101.120003,104.099998,101.627014,1005000,1082
2022-06-03,102.75,106.07,102.019997,105.190002,102.691124,1054700,1083
2022-06-06,105.839996,105.949997,104.370003,105.830002,103.315926,835700,1084
2022-06-07,104,107.110001,104,106.529999,103.999283,974200,1085
2022-06-08,105.18,106.220001,104.139999,104.440002,101.958939,1083200,1086
2022-06-09,103.809998,104.43,102.660004,103.18,100.728874,1339100,1087
2022-06-10,100.519997,102.389999,99.68,99.790001,97.419411,1763500,1088
2022-06-13,95.93,96.809998,93.150002,94.389999,92.147682,1169100,1089
2022-06-14,95.07,96.169998,94.040001,94.57,92.32341,654700,1090
2022-06-15,95.650002,97.040001,94,95.870003,93.592529,627500,1091
2022-06-16,92.230003,92.360001,86.540001,87.139999,85.069916,1158900,1092
2022-06-17,87.029999,90.470001,86.720001,89.709999,87.578857,1807800,1093
2022-06-21,92.410004,93.029999,89.730003,92.160004,89.970657,1457900,1094
2022-06-22,90.339996,93.529999,90.339996,92.269997,90.078041,1176500,1095
2022-06-23,93.040001,94.040001,92.099998,93.330002,91.112862,798200,1096
2022-06-24,94.360001,96.57,93.529999,96.349998,94.061119,943300,1097
2022-06-27,96.940002,96.940002,93.82,94.190002,91.952438,749200,1098
2022-06-28,95.769997,97.389999,92.940002,93.07,90.859039,672100,1099
2022-06-29,92.699997,92.699997,90.190002,91.529999,89.355621,914100,1100
2022-06-30,89.150002,90.150002,88.089996,89.650002,88.243355,1502700,1101
2022-07-01,89.550003,91.139999,88.5,90.699997,89.276878,748600,1102
2022-07-05,89.360001,90.839996,88.419998,90.75,89.326096,866100,1103
2022-07-06,90.449997,91.870003,88.769997,90.040001,88.627243,956900,1104
2022-07-07,91.330002,93.239998,90.559998,93.139999,91.678596,787900,1105
2022-07-08,93.300003,93.870003,90.93,93.199997,91.737648,421700,1106
2022-07-11,91.720001,92.93,90.459999,91.800003,90.359627,487500,1107
2022-07-12,91.400002,94.620003,91.400002,93.279999,91.816399,856100,1108
2022-07-13,91.919998,94.190002,91.029999,93.940002,92.466049,643800,1109
2022-07-14,92.330002,93.339996,91.970001,92.589996,91.137222,766800,1110
2022-07-15,93.650002,94.410004,91.730003,93.010002,91.550636,771600,1111
2022-07-18,94.290001,95.300003,92.080002,92.230003,90.782875,769800,1112
2022-07-19,93.940002,97.589996,93.5,97.040001,95.51741,933200,1113
2022-07-20,96.849998,98.459999,95.860001,98.169998,96.629669,752400,1114
2022-07-21,96.389999,98.400002,95.949997,98.220001,96.678894,590300,1115
2022-07-22,98.709999,99.589996,96.580002,96.940002,95.418976,715600,1116
2022-07-25,97.790001,97.790001,95.940002,96.779999,95.261482,600300,1117
2022-07-26,93.550003,94.410004,90.559998,90.629997,89.207977,1140200,1118
2022-07-27,91.779999,95.379997,91.050003,95.239998,93.745644,810900,1119
2022-07-28,95.519997,97.519997,94.540001,97.339996,95.812698,486400,1120
2022-07-29,97.699997,98.860001,95.779999,98.629997,97.082451,592800,1121
2022-08-01,97.889999,99.339996,96.809998,97.940002,96.40329,797000,1122
2022-08-02,96.800003,96.839996,94.940002,94.970001,93.479881,586800,1123
2022-08-03,96.120003,99.300003,96.120003,98.360001,96.816689,907400,1124
2022-08-04,98.050003,99.239998,97.519997,98.730003,97.180885,566500,1125
2022-08-05,97.580002,100.550003,97.099998,100.220001,98.647507,907800,1126
2022-08-08,101.040001,103.82,100.860001,101.160004,99.572762,1362800,1127
2022-08-09,101.309998,102.639999,93.650002,96.769997,95.25164,1942700,1128
2022-08-10,98.989998,99.489998,95.089996,95.519997,94.021248,1416700,1129
2022-08-11,96.839996,102.410004,96.410004,99.120003,97.564774,1409600,1130
